Date,Open,High,Low,Close,AdjustedClose,Volume
2024-07-29,26400.0,26645.0,25895.0,26175.0,25471.70703125,4273200
2024-07-30,25900.0,26290.0,25505.0,26290.0,25583.6171875,5123900
2024-07-31,25250.0,27130.0,25005.0,26830.0,26109.107421875,6740200
2024-08-01,26995.0,27240.0,25050.0,25340.0,24659.140625,6737500
2024-08-02,23500.0,23925.0,22565.0,22600.0,21992.763671875,6768500
2024-08-05,20760.0,21985.0,18665.0,19375.0,18854.4140625,11159900
2024-08-06,22675.0,23000.0,21065.0,22325.0,21725.154296875,10373800
2024-08-07,21820.0,24110.0,21660.0,22170.0,21574.31640625,10612600
2024-08-08,27170.0,27170.0,25615.0,27170.0,26439.97265625,6037400
2024-08-09,30170.0,30210.0,25850.0,26920.0,26196.69140625,13089000
2024-08-13,27390.0,28290.0,26925.0,28255.0,27495.818359375,8756200
2024-08-14,28755.0,28995.0,27000.0,27625.0,26882.748046875,9887200
2024-08-15,27645.0,28870.0,27460.0,28540.0,27773.162109375,8479800
2024-08-16,29040.0,29495.0,28505.0,28880.0,28104.02734375,10170500
2024-08-19,28825.0,29990.0,28710.0,28970.0,28191.609375,9768900
2024-08-20,29425.0,30000.0,29355.0,29625.0,28829.009765625,7784800
2024-08-21,29130.0,29275.0,28610.0,28685.0,27914.267578125,6169900
2024-08-22,28685.0,29265.0,28305.0,29255.0,28468.953125,7319800
2024-08-23,28900.0,29055.0,28020.0,28350.0,27588.267578125,6887700
2024-08-26,28040.0,28885.0,27925.0,28825.0,28050.50390625,5485300
2024-08-27,28325.0,28350.0,27125.0,27580.0,26838.95703125,6216700
2024-08-28,27575.0,28735.0,27500.0,28735.0,27962.921875,6865200
2024-08-29,27735.0,28660.0,27395.0,28315.0,27554.208984375,7565900
2024-08-30,28400.0,28710.0,27735.0,28080.0,27325.521484375,8984100
2024-09-02,28365.0,28590.0,27305.0,27440.0,26702.716796875,6567100
2024-09-03,27835.0,27855.0,26250.0,26495.0,25783.109375,7257500
2024-09-04,25010.0,25490.0,24315.0,24455.0,23797.921875,8903800
2024-09-05,24440.0,24675.0,23415.0,23735.0,23097.267578125,8845400
2024-09-06,23850.0,23975.0,22830.0,23315.0,22688.552734375,6737200
2024-09-09,21815.0,22355.0,21340.0,22195.0,21598.64453125,10383600
2024-09-10,22320.0,22490.0,21415.0,22010.0,21418.615234375,10451300
2024-09-11,22190.0,22600.0,21665.0,22040.0,21447.810546875,10513000
2024-09-12,23000.0,23490.0,22435.0,22900.0,22284.703125,8889200
2024-09-13,23000.0,23845.0,22665.0,22870.0,22255.509765625,8700800
2024-09-17,22650.0,22895.0,21550.0,22290.0,21691.091796875,8880700
2024-09-18,22790.0,22965.0,22055.0,22110.0,21515.9296875,7165400
2024-09-19,22685.0,23640.0,22540.0,23440.0,22810.1953125,9005800
2024-09-20,24200.0,24945.0,23715.0,24560.0,23900.099609375,12911400
2024-09-24,24780.0,25160.0,23960.0,24105.0,23457.326171875,9261500
2024-09-25,24230.0,24725.0,23895.0,24245.0,23593.564453125,8900700
2024-09-26,23790.0,24625.0,23420.0,24250.0,23598.427734375,13126400
2024-09-27,24655.0,26345.0,24580.0,26235.0,25530.095703125,13823400
2024-09-30,24735.0,24875.0,23500.0,23605.0,22970.759765625,8933200
2024-10-01,23915.0,24170.0,23720.0,23935.0,23291.892578125,6166700
2024-10-02,23115.0,23295.0,22705.0,22785.0,22172.79296875,7347700
2024-10-03,23600.0,23990.0,23415.0,23705.0,23068.07421875,6684600
2024-10-04,23600.0,23905.0,23380.0,23775.0,23136.19140625,5641100
2024-10-07,24235.0,24785.0,23810.0,24150.0,23501.115234375,7586100
2024-10-08,23810.0,24125.0,23410.0,23625.0,22990.22265625,6806000
2024-10-09,24025.0,24770.0,23960.0,24670.0,24007.14453125,7638600
2024-10-10,24860.0,24890.0,24180.0,24250.0,23598.427734375,7294300
2024-10-11,24395.0,24440.0,23910.0,24000.0,23355.1484375,5474800
2024-10-15,24500.0,25935.0,24430.0,25590.0,24902.423828125,9487000
2024-10-16,23035.0,23035.0,22010.0,22150.0,21554.85546875,10573400
2024-10-17,22010.0,22170.0,21360.0,21520.0,20941.783203125,9189700
2024-10-18,21795.0,21875.0,21015.0,21345.0,20771.484375,7768700
2024-10-21,21400.0,21910.0,21280.0,21745.0,21160.736328125,6779600
2024-10-22,21490.0,22065.0,21110.0,21350.0,20776.3515625,8120800
2024-10-23,21185.0,21335.0,20820.0,21025.0,20460.08203125,6715300
2024-10-24,20845.0,21540.0,20830.0,21460.0,20883.39453125,6759800
2024-10-25,21080.0,21415.0,20910.0,21240.0,20669.302734375,5915800
2024-10-28,21595.0,22425.0,21295.0,22270.0,21671.62890625,7934200
2024-10-29,22050.0,22650.0,21890.0,22360.0,21759.2109375,6664100
2024-10-30,22740.0,23585.0,22620.0,23340.0,22712.880859375,8268600
2024-10-31,22980.0,23590.0,22860.0,23475.0,22844.25390625,7562000
2024-11-01,20500.0,20505.0,19500.0,19615.0,19087.96875,14824200
2024-11-05,19620.0,20300.0,19555.0,20000.0,19462.62109375,7941400
2024-11-06,20000.0,20780.0,19785.0,20730.0,20173.009765625,8720700
2024-11-07,21000.0,21035.0,19705.0,19900.0,19365.30859375,9676400
2024-11-08,20270.0,20395.0,19870.0,20050.0,19511.279296875,7067100
2024-11-11,20050.0,20225.0,19760.0,20050.0,19511.279296875,4799000
2024-11-12,19960.0,19990.0,19075.0,19170.0,18654.921875,6789300
2024-11-13,19445.0,19490.0,18770.0,18775.0,18270.537109375,6231600
